										[ it-pron be-v	31217 ]										
										[ be-v on-on his-_ way-n	5 ]										
										[ be-v on-on record-n as-as say-ing	5 ]										
										[ be-v on-on record-n as-as say-ing that-that	5 ]										
										[ be-v on-on the-_ back-n	5 ]										
										[ be-v on-on the-_ safe-_ side-n	5 ]										
										[ be-v on-on the-_ table-n	5 ]										
										[ be-v one-_ area-n	5 ]										
										[ be-v one-_ aspect-n	5 ]										
										[ be-v only-_ too-_ pleased-adj	5 ]										
										[ be-v only-adv a-_ matter-n of-of time-n	5 ]										
										[ be-v only-adv too-_ aware-adj	5 ]										
										[ be-v operative-adj	5 ]										
										[ be-v or-c that-that	5 ]										
										[ be-v our-_ hope-n	5 ]										
										[ be-v our-_ hope-n that-that	5 ]										
										[ be-v our-_ view-n	5 ]										
										[ be-v our-_ view-n that-that	5 ]										
										[ be-v outraged-adj	5 ]										
										[ be-v particularly-_ appropriate-adj	5 ]										
										[ be-v particularly-_ concerned-adj	5 ]										
										[ be-v particularly-_ dangerous-adj	5 ]										
										[ be-v particularly-_ interested-adj	5 ]										
										[ be-v particularly-_ prone-adj	5 ]										
										[ be-v passive-adj	5 ]										
										[ be-v patchy-adj	5 ]										
										[ be-v perfectly-_ true-adj that-that	5 ]										
										[ be-v perhaps-_ ironic-adj	5 ]										
										[ be-v perhaps-_ ironic-adj that-that	5 ]										
										[ be-v perhaps-_ significant-adj that-that	5 ]										
										[ be-v permission-n	5 ]										
										[ be-v plainly-adv	5 ]										
										[ be-v plentiful-adj	5 ]										
										[ be-v plenty-n of-of evidence-n that-that	5 ]										
										[ be-v poisonous-adj	5 ]										
										[ be-v possible-adj to-to be-v	5 ]										
										[ be-v possible-adj to-to distinguish-v	5 ]										
										[ be-v possible-adj to-to establish-v	5 ]										
										[ be-v possible-adj to-to generate-v	5 ]										
										[ be-v possible-adj to-to produce-v	5 ]										
										[ be-v possible-adj to-to show-v	5 ]										
										[ be-v possible-adj to-to show-v that-that	5 ]										
										[ be-v possible-adj to-to understand-v	5 ]										
										[ be-v powerful-adj	5 ]										
										[ be-v predominantly-adv	5 ]										
										[ be-v prescriptive-adj	5 ]										
										[ be-v pretty-_ good-adj	5 ]										
										[ be-v prevalent-adj	5 ]										
										[ be-v prey-adj	5 ]										
										[ be-v primary-adj	5 ]										
										[ be-v privy-adj	5 ]										
										[ be-v probably-adv due-adj	5 ]										
										[ be-v probably-adv the-_ case-n that-that	5 ]										
										[ be-v productive-adj	5 ]										
										[ be-v progressive-adj	5 ]										
										[ be-v proof-adj	5 ]										
										[ be-v proportionate-adj	5 ]										
										[ be-v proud-adj to-to say-v that-that	5 ]										
										[ be-v quite-_ a-_ number-n	5 ]										
										[ be-v quite-_ easy-adj	5 ]										
										[ be-v quite-_ important-adj	5 ]										
										[ be-v quite-_ probable-adj	5 ]										
										[ be-v quite-_ probable-adj that-that	5 ]										
										[ be-v quite-_ useful-adj	5 ]										
										[ be-v radically-_ different-adj	5 ]										
										[ be-v readily-_ apparent-adj	5 ]										
										[ be-v readily-adv that-that	5 ]										
										[ be-v ready-adj to-to take-v	5 ]										
										[ be-v really-_ interested-adj	5 ]										
										[ be-v really-adv nothing-n	5 ]										
										[ be-v reasonable-adj to-to conclude-v	5 ]										
										[ be-v reasonably-_ safe-adj	5 ]										
										[ be-v redundant-adj	5 ]										
										[ be-v regularly-adv	5 ]										
										[ be-v relational-adj	5 ]										
										[ be-v relatively-_ low-adj	5 ]										
										[ be-v reluctant-adj to-to accept-v	5 ]										
										[ be-v reluctant-adj to-to see-v	5 ]										
										[ be-v remarkable-adj be-v	5 ]										
										[ be-v remarkable-adj be-v that-that	5 ]										
										[ be-v restrictive-adj	5 ]										
										[ be-v right-_ and-_ proper-adj that-that	5 ]										
										[ be-v right-_ or-_ wrong-adj	5 ]										
										[ be-v right-adj to-to draw-v	5 ]										
										[ be-v right-adj to-to have-v	5 ]										
										[ be-v right-adj to-to think-v	5 ]										
										[ be-v rude-adj	5 ]										
										[ be-v safe-adj to-to say-v that-that	5 ]										
										[ be-v salutary-adj	5 ]										
										[ be-v scarcely-_ surprising-adj	5 ]										
										[ be-v second-adj to-to none-n	5 ]										
										[ be-v self-defeating-adj	5 ]										
										[ be-v selfish-n	5 ]										
										[ be-v service-n	5 ]										
										[ be-v sexist-adj	5 ]										
										[ be-v short-term-adj	5 ]										
										[ be-v shy-adj	5 ]										
										[ be-v significant-adj ,-, however-adv	5 ]										
										[ be-v similarly-adv	5 ]										
										[ be-v simply-adv a-_ matter-n	5 ]										
										[ be-v slowly-adv	5 ]										
										[ be-v so-_ afraid-adj	5 ]										
										[ be-v so-_ appalling-adj	5 ]										
										[ be-v so-_ badly-adv	5 ]										
										[ be-v so-_ badly-adv that-that	5 ]										
										[ be-v so-_ beautiful-adj	5 ]										
										[ be-v so-_ close-adj together-adv that-that	5 ]										
										[ be-v so-_ closely-adv	5 ]										
										[ be-v so-_ extreme-adj	5 ]										
										[ be-v so-_ extreme-adj that-that	5 ]										
										[ be-v so-_ few-adj	5 ]										
										[ be-v so-_ hard-adv	5 ]										
										[ be-v so-_ hot-adj	5 ]										
										[ be-v so-_ intense-adj that-that	5 ]										
										[ be-v so-_ long-adv	5 ]										
										[ be-v so-_ lucky-adj	5 ]										
										[ be-v so-_ short-adj that-that	5 ]										
										[ be-v so-_ thin-adj	5 ]										
										[ be-v so-_ thin-adj that-that	5 ]										
										[ be-v so-_ useful-adj	5 ]										
										[ be-v so-_ vast-adj that-that	5 ]										
										[ be-v some-_ reason-n	5 ]										
										[ be-v some-_ sign-n+pl that-that	5 ]										
										[ be-v some-_ thought-starter-_ that-wh might-_ help-v	5 ]										
										[ be-v something-n as-as simple-adj	5 ]										
										[ be-v something-n more-adj	5 ]										
										[ be-v something-n special-adj	5 ]										
										[ be-v something-n there-adv	5 ]										
										[ be-v somewhat-_ high-adj	5 ]										
										[ be-v sorry-adj that-that the-_ hon.-_ gentleman-n	5 ]										
										[ be-v splendid-adj	5 ]										
										[ be-v static-adj	5 ]										
										[ be-v steadily-adv	5 ]										
										[ be-v still-_ here-adv	5 ]										
										[ be-v still-_ very-_ much-adv	5 ]										
										[ be-v still-adv a-_ great-_ deal-n	5 ]										
										[ be-v still-adv available-adj	5 ]										
										[ be-v still-adv necessary-adj	5 ]										
										[ be-v substantial-_ evidence-n that-that	5 ]										
										[ be-v such-_ as-as to-to make-v	5 ]										
										[ be-v such-adj that-that &-_ formula-n	5 ]										
										[ be-v sufficient-adj to-to account-v	5 ]										
										[ be-v sufficient-adj to-to indicate-v	5 ]										
										[ be-v sufficiently-_ large-adj that-that	5 ]										
										[ be-v sure-adj that-that the-_ secretary-n	5 ]										
										[ be-v sure-adj that-that there-e will-_ be-v	5 ]										
										[ be-v sure-adj that-that this-det be-v	5 ]										
										[ be-v sure-adj that-that you-pron be-v	5 ]										
										[ be-v sure-adj that-that you-pron have-v	5 ]										
										[ be-v sure-adj to-to be-v	5 ]										
										[ be-v surprising-adj to-to find-v	5 ]										
										[ be-v suspicion-n	5 ]										
										[ be-v sweet-adj	5 ]										
										[ be-v terrible-adj that-that	5 ]										
										[ be-v that-_ easy-adj	5 ]										
										[ be-v that-_ kind-n	5 ]										
										[ be-v that-_ much-adv	5 ]										
										[ be-v that-_ what-_ you-pron want-v	5 ]										
										[ be-v that-that ,-, that-that	5 ]										
										[ be-v that-that a-_ group-n	5 ]										
										[ be-v that-that be-ing	5 ]										
										[ be-v that-that everyone-n	5 ]										
										[ be-v that-that few-adj	5 ]										
										[ be-v that-that he-pron say-ed	5 ]										
										[ be-v that-that i-pron do-_ n't-_ know-v	5 ]										
										[ be-v that-that i-pron want-v	5 ]										
										[ be-v that-that it-pron '-_ go-ing	5 ]										
										[ be-v that-that it-pron apply-v	5 ]										
										[ be-v that-that it-pron assume-v that-that	5 ]										
										[ be-v that-that it-pron be-v not-adv always-adv	5 ]										
										[ be-v that-that it-pron be-v often-adv	5 ]										
										[ be-v that-that it-pron become-v	5 ]										
										[ be-v that-that it-pron have-_ be-ed	5 ]										
										[ be-v that-that it-pron must-_ be-v	5 ]										
										[ be-v that-that not-_ so-adv	5 ]										
										[ be-v that-that sort-n	5 ]										
										[ be-v that-that the-_ animal-n	5 ]										
										[ be-v that-that the-_ answer-n	5 ]										
										[ be-v that-that the-_ application-n	5 ]										
										[ be-v that-that the-_ board-n	5 ]										
										[ be-v that-that the-_ book-n	5 ]										
										[ be-v that-that the-_ case-n	5 ]										
										[ be-v that-that the-_ centre-n	5 ]										
										[ be-v that-that the-_ country-n	5 ]										
										[ be-v that-that the-_ evidence-n	5 ]										
										[ be-v that-that the-_ function-n	5 ]										
										[ be-v that-that the-_ impact-n	5 ]										
										[ be-v that-that the-_ inspector-n	5 ]										
										[ be-v that-that the-_ introduction-n	5 ]										
										[ be-v that-that the-_ kind-n	5 ]										
										[ be-v that-that the-_ king-n	5 ]										
										[ be-v that-that the-_ mother-n	5 ]										
										[ be-v that-that the-_ nature-n	5 ]										
										[ be-v that-that the-_ patient-n	5 ]										
										[ be-v that-that the-_ pattern-n	5 ]										
										[ be-v that-that the-_ public-n	5 ]										
										[ be-v that-that the-_ question-n	5 ]										
										[ be-v that-that the-_ research-n	5 ]										
										[ be-v that-that the-_ same-adj	5 ]										
										[ be-v that-that the-_ school-n	5 ]										
										[ be-v that-that the-_ state-n	5 ]										
										[ be-v that-that the-_ student-n	5 ]										
										[ be-v that-that the-_ value-n	5 ]										
										[ be-v that-that the-_ vendor-n	5 ]										
										[ be-v that-that the-_ writer-n	5 ]										
										[ be-v that-that there-e be-v always-adv	5 ]										
										[ be-v that-that there-e be-v no-_ reason-n	5 ]										
										[ be-v that-that there-e must-_ be-v	5 ]										
										[ be-v that-that they-pron actually-adv	5 ]										
										[ be-v that-that they-pron allow-v	5 ]										
										[ be-v that-that they-pron appear-v	5 ]										
										[ be-v that-that they-pron be-v likely-adj	5 ]										
										[ be-v that-that they-pron do-_ not-_ have-v	5 ]										
										[ be-v that-that they-pron do-v	5 ]										
										[ be-v that-that they-pron know-v	5 ]										
										[ be-v that-that they-pron offer-v	5 ]										
										[ be-v that-that they-pron only-adv	5 ]										
										[ be-v that-that they-pron pay-v	5 ]										
										[ be-v that-that they-pron seem-v	5 ]										
										[ be-v that-that this-_ type-n	5 ]										
										[ be-v that-that we-pron do-_ n't-_ know-v	5 ]										
										[ be-v that-that we-pron do-_ not-_ have-v	5 ]										
										[ be-v that-that we-pron do-_ not-_ know-v	5 ]										
										[ be-v that-that we-pron look-v	5 ]										
										[ be-v that-that which-wh be-v	5 ]										
										[ be-v that-that woman-n+pl be-v	5 ]										
										[ be-v that-that you-pron can-_ see-v	5 ]										
										[ be-v that-that you-pron keep-v	5 ]										
										[ be-v that-that you-pron only-adv	5 ]										
										[ be-v that-that you-pron will-_ be-v	5 ]										
										[ be-v the-_ amount-n that-that	5 ]										
										[ be-v the-_ argument-n that-that	5 ]										
										[ be-v the-_ art-n	5 ]										
										[ be-v the-_ attempt-n	5 ]										
										[ be-v the-_ attitude-n	5 ]										
										[ be-v the-_ background-n	5 ]										
										[ be-v the-_ case-n then-adv	5 ]										
										[ be-v the-_ close-adj	5 ]										
										[ be-v the-_ close-adj that-that	5 ]										
										[ be-v the-_ conclusion-n that-that	5 ]										
										[ be-v the-_ condition-n	5 ]										
										[ be-v the-_ context-n	5 ]										
										[ be-v the-_ conviction-n	5 ]										
										[ be-v the-_ danger-n that-that	5 ]										
										[ be-v the-_ department-n	5 ]										
